id,address
3262,"Randall's Island Park, New York, NY"
3263,"Franz Sigel Park, New York, NY"
3264,"Red Hook Recreation Area, New York, NY"
3265,"James J Walker Park, New York, NY"
3266,"Flushing Meadows Corona Park, New York, NY"
3267,"Bill Brown Playground, New York, NY"
3268,"Calvert Vaux Park, New York, NY"
3269,"Randall's Island Park, New York, NY"
3270,"Red Hook Recreation Area, New York, NY"
3271,"James J Walker Park, New York, NY"
3272,"Kissena Corridor West, New York, NY"
3273,"Central Park, New York, NY"
3274,"Newtown Barge Playground, New York, NY"
3275,"Randall's Island Park, New York, NY"
3276,"Calvert Vaux Park, New York, NY"
3277,"McCarren Park, New York, NY"
3278,"Prospect Park, New York, NY"
3279,"McCarren Park, New York, NY"
3280,"McCarren Park, New York, NY"
3281,"Bushwick Inlet Park, New York, NY"
3282,"Central Park, New York, NY"
3284,"Corporal John A. Seravalli Playground, New York, NY"
3285,"Astoria Park, New York, NY"
3287,"East River Playground, New York, NY"
3288,"John Jay Park, New York, NY"
3289,"Marine Park, New York, NY"
3290,"Travers Park, New York, NY"
3291,"Bush Terminal Park, New York, NY"
3292,"Madison Square Park, New York, NY"
3293,"Randall's Island Park, New York, NY"
3295,"Randall's Island Park, New York, NY"
3296,"Kennedy Playground /Raymond O'Connor, New York, NY"
3297,"Frank Principe Park / Maurice Park, New York, NY"
3299,"Freshkills Park, New York, NY"
3300,"McCarren Park, New York, NY"
3302,"Union Square Park, New York, NY"
3303,"Roy Wilkins Park, New York, NY"
3304,"Bushwick Inlet Park, New York, NY"
3305,"Bush Terminal Park, New York, NY"
3306,"Helen Marshall Playground, New York, NY"
3307,"Flushing Meadows Corona Park, New York, NY"
3308,"Highland Park, New York, NY"
3309,"Baisley Pond Park, New York, NY"
3311,"Forest Park, New York, NY"
3312,"East River Park, New York, NY"
3313,"Thomas Jefferson Park, New York, NY"
3314,"Flushing Meadows Corona Park, New York, NY"
3315,"Madison Square Park, New York, NY"
3316,"Central Park, New York, NY"
3317,"McCarren Park, New York, NY"
3319,"Parade Ground, New York, NY"
3321,"Randall's Island Park, New York, NY"
3322,"Washington Park (MS 51), New York, NY"
3323,"Lou Gehrig Plaza, New York, NY"
3324,"Lou Gehrig Plaza, New York, NY"
3325,"ECHO PLACE between ANTHONY AVENUE and DEAD END, New York, NY"
3326,"Fort Tryon Park, New York, NY"
3327,"Madison Square Park, New York, NY"
3328,"College Point Fields, New York, NY"
3329,"261 DRIGGS AVENUE, New York, NY"
3330,"Highland Park, New York, NY"
3331,"East River Park, New York, NY"
3332,"Hinton Park, New York, NY"
3333,"Central Park, New York, NY"
3334,"Madison Square Park, New York, NY"
3336,"Franz Sigel Park, New York, NY"
3337,"Bushwick Playground, New York, NY"
3338,"Ferry Point Park, New York, NY"
3339,"College Point Fields, New York, NY"
3340,"Randall's Island Park, New York, NY"
3341,"Inwood Hill Park, New York, NY"
3342,"De Witt Clinton Park, New York, NY"
3343,"Juniper Valley Park, New York, NY"
3345,"Riverside Park, New York, NY"
3346,"Booker T. Washington Playground, New York, NY"
3347,"McCarren Park, New York, NY"
3348,"Juniper Valley Park, New York, NY"
3350,"8 AVENUE between WEST   44 STREET and WEST   45 STREET, New York, NY"
3351,"Mapes Park, New York, NY"
3352,"Helen Marshall Playground, New York, NY"
3353,"Damrosch Park, New York, NY"
3354,"Randall's Island Park, New York, NY"
3355,"Bryan Park, New York, NY"
3356,"Coffey Park, New York, NY"
3357,"WNYC Transmitter Park, New York, NY"
3358,"Randall's Island Park, New York, NY"
3359,"Canarsie Park, New York, NY"
3360,"Randall's Island Park, New York, NY"
3363,"Gen. Douglas MacArthur Park, New York, NY"
3364,"Marine Park, New York, NY"
3365,"Calvert Vaux Park, New York, NY"
3366,"Washington Square Park, New York, NY"
3367,"Bushwick Inlet Park, New York, NY"
3368,"Madison Square Park, New York, NY"
3370,"Crocheron Park, New York, NY"
3372,"Central Park, New York, NY"
3373,"Randall's Island Park, New York, NY"
3374,"Red Hook Recreation Area, New York, NY"
3375,"Prospect Park, New York, NY"
3376,"Bush Terminal Park, New York, NY"
3377,"Sara D. Roosevelt Park, New York, NY"
3378,"Central Park, New York, NY"
3379,"Randall's Island Park, New York, NY"
3381,"Hinton Park, New York, NY"
3382,"Highland Park, New York, NY"
3383,"College Point Fields, New York, NY"
3384,"Williamsbridge Oval, New York, NY"
3385,"Madison Square Park, New York, NY"
3386,"Freshkills Park, New York, NY"
3387,"Murray Playground, New York, NY"
3388,"James J Walker Park, New York, NY"
3389,"Madison Square Park, New York, NY"
3390,"Prospect Park, New York, NY"
3393,"East River Park, New York, NY"
3394,"Central Park, New York, NY"
3396,"Freshkills Park, New York, NY"
3397,"34 AVENUE between 93 STREET and 94 STREET, New York, NY"
3398,"Calvert Vaux Park, New York, NY"
3399,"Robert Moses Playground, New York, NY"
3400,"Prospect Park, New York, NY"
3401,"3 AVENUE between EAST   75 STREET and EAST   76 STREET, New York, NY"
3402,"Randall's Island Park, New York, NY"
3403,"Randall's Island Park, New York, NY"
3404,"Bloomingdale Playground, New York, NY"
3406,"Gen. Douglas MacArthur Park, New York, NY"
3407,"Van Cortlandt Park, New York, NY"
3409,"Grover Cleveland Playground, New York, NY"
3411,"Sara D. Roosevelt Park, New York, NY"
3412,"Central Park, New York, NY"
3413,"Prospect Park, New York, NY"
3415,"Sara D. Roosevelt Park, New York, NY"
3417,"Central Park, New York, NY"
3418,"Ambrosini Field, New York, NY"
3419,"St. Michael's Playground, New York, NY"
3420,"McCarren Park, New York, NY"
3421,"Madison Square Park, New York, NY"
3422,"Central Park, New York, NY"
3423,"Van Cortlandt Park, New York, NY"
3424,"Central Park, New York, NY"
3425,"East River Park, New York, NY"
3426,"Playground Ninety, New York, NY"
3427,"Highland Park, New York, NY"
3428,"Calvert Vaux Park, New York, NY"
3429,"Madison Square Park, New York, NY"
3430,"Bayswater Park, New York, NY"
3431,"Central Park, New York, NY"
3432,"Highland Park, New York, NY"
3433,"Playground Ninety, New York, NY"
3434,"Coffey Park, New York, NY"
3435,"Fort Tryon Park, New York, NY"
3437,"Randall's Island Park, New York, NY"
3438,"St. Michael's Playground, New York, NY"
3439,"St. Michael's Playground, New York, NY"
3440,"Randall's Island Park, New York, NY"
3441,"34 AVENUE between 93 STREET and 94 STREET, New York, NY"
3442,"Calvert Vaux Park, New York, NY"
3443,"De Witt Clinton Park, New York, NY"
3444,"Prospect Park, New York, NY"
3446,"Freshkills Park, New York, NY"
3447,"Prospect Park, New York, NY"
3448,"Alley Pond Park, New York, NY"
3449,"James J Walker Park, New York, NY"
3450,"Bushwick Inlet Park, New York, NY"
3451,"St. Mary's Park, New York, NY"
3452,"Sperandeo Brothers Playground (IS 302), New York, NY"
3453,"Pier 42, New York, NY"
3454,"Central Park, New York, NY"
3455,"Frank Principe Park / Maurice Park, New York, NY"
3456,"AMBOY ROAD between CRAIG AVENUE and PAGE AVENUE, New York, NY"
3457,"McCarren Park, New York, NY"
3458,"Central Park, New York, NY"
3459,"McCarren Park, New York, NY"
3460,"Central Park, New York, NY"
3461,"Madison Square Park, New York, NY"
3463,"Van Cortlandt Park, New York, NY"
3464,"33rd Street Plaza, New York, NY"
3465,"Lou Gehrig Plaza, New York, NY"
3466,"Carl Schurz Park, New York, NY"
3467,"Peter's Field, New York, NY"
3468,"College Point Fields, New York, NY"
3470,"Fairview Park, New York, NY"
3471,"Freshkills Park, New York, NY"
3472,"Central Park, New York, NY"
3473,"Bayside Fields, New York, NY"
3474,"Central Park, New York, NY"
3475,"Madison Square Park, New York, NY"
3476,"Sutton Place Park, New York, NY"
3477,"PRINCE STREET between MULBERRY STREET and MOTT STREET, New York, NY"
3478,"Bush Terminal Park, New York, NY"
3479,"Central Park, New York, NY"
3480,"Central Park, New York, NY"
3481,"Bush Terminal Park, New York, NY"
3482,"Astoria Park, New York, NY"
3483,"Bush Terminal Park, New York, NY"
3484,"Central Park, New York, NY"
3486,"East River Park, New York, NY"
3487,"33rd Street Plaza, New York, NY"
3488,"Central Park, New York, NY"
3489,"Addabbo Park, New York, NY"
3490,"Madison Square Park, New York, NY"
3491,"Union Square Park, New York, NY"
3493,"Madison Square Park, New York, NY"
3494,"Randall's Island Park, New York, NY"
3497,"Dr. Charles R. (Drew Park), New York, NY"
3498,"St. Michael's Playground, New York, NY"
3500,"Peter's Field, New York, NY"
3501,"College Point Fields, New York, NY"
3502,"Flushing Meadows Corona Park, New York, NY"
3504,"Times Square, New York, NY"
3505,"Central Park, New York, NY"
3507,"Randall's Island Park, New York, NY"
3508,"Highland Park, New York, NY"
3509,"Gen. Douglas MacArthur Park, New York, NY"
3510,"Randall's Island Park, New York, NY"
3511,"Juniper Valley Park, New York, NY"
3512,"Newtown Barge Playground, New York, NY"
3513,"St. Michael's Playground, New York, NY"
3514,"Randall's Island Park, New York, NY"
3515,"Macombs Dam Park, New York, NY"
3516,"Madison Square Park, New York, NY"
3517,"Gen. Douglas MacArthur Park, New York, NY"
3518,"Van Cortlandt Park, New York, NY"
3519,"Silver Lake Park, New York, NY"
3521,"Prospect Park, New York, NY"
3522,"Randall's Island Park, New York, NY"
3523,"Carl Schurz Park, New York, NY"
3524,"Central Park, New York, NY"
3525,"Central Park, New York, NY"
3526,"West Playground, New York, NY"
3527,"Van Cortlandt Park, New York, NY"
3528,"Helen Marshall Playground, New York, NY"
3529,"Hinton Park, New York, NY"
3530,"Ambrosini Field, New York, NY"
3531,"Astoria Park, New York, NY"
3532,"Madison Square Park, New York, NY"
3535,"Union Square Park, New York, NY"
3536,"Bush Terminal Park, New York, NY"
3537,"Coffey Park, New York, NY"
3538,"Central Park, New York, NY"
3539,"Central Park, New York, NY"
3540,"LaTourette Park & Golf Course, New York, NY"
3542,"Corporal John A. Seravalli Playground, New York, NY"
3543,"St. Michael's Playground, New York, NY"
3548,"Union Square Park, New York, NY"
3550,"1230 65 STREET, New York, NY"
3552,"Kissena Corridor West, New York, NY"
3553,"McCarren Park, New York, NY"
3554,"Fort Tryon Park, New York, NY"
3555,"Van Cortlandt Park, New York, NY"
3556,"McCarren Park, New York, NY"
3557,"Central Park, New York, NY"
3558,"Space Time Playground, New York, NY"
3559,"Coney Island Beach & Boardwalk, New York, NY"
3560,"Addabbo Park, New York, NY"
3561,"Central Park, New York, NY"
3562,"De Witt Clinton Park, New York, NY"
3563,"St Catherine's Park, New York, NY"
3564,"Kissena Park, New York, NY"
3565,"Highland Park, New York, NY"
3566,"Central Park, New York, NY"
3567,"Ambrosini Field, New York, NY"
3568,"Damrosch Park, New York, NY"
3569,"Madison Square Park, New York, NY"
3570,"Forest Park, New York, NY"
3572,"Randall's Island Park, New York, NY"
3573,"Bushwick Playground, New York, NY"
3574,"21 AVENUE between 70 STREET and 71 STREET, New York, NY"
3575,"Sunset Park, New York, NY"
3576,"Newtown Barge Playground, New York, NY"
3577,"College Point Fields, New York, NY"
3578,"Stop & Go Playground, New York, NY"
3579,"Central Park, New York, NY"
3580,"Red Hook Recreation Area, New York, NY"
3581,"Randall's Island Park, New York, NY"
3582,"Southern Fields, New York, NY"
3583,"Randall's Island Park, New York, NY"
3584,"Damrosch Park, New York, NY"
3585,"Inwood Hill Park, New York, NY"
3586,"EAST   82 STREET between 1 AVENUE and YORK AVENUE, New York, NY"
3587,"James J Walker Park, New York, NY"
3588,"Space Time Playground, New York, NY"
3589,"Forest Park, New York, NY"
3590,"WEST   57 STREET between 6 AVENUE and 7 AVENUE, New York, NY"
3591,"James J Walker Park, New York, NY"
3592,"Helen Marshall Playground, New York, NY"
3593,"St. Michael's Playground, New York, NY"
3594,"St. Michael's Playground, New York, NY"
3595,"Central Park, New York, NY"
3596,"Red Hook Recreation Area, New York, NY"
3597,"Red Hook Recreation Area, New York, NY"
3598,"Sara D. Roosevelt Park, New York, NY"
3600,"Randall's Island Park, New York, NY"
3601,"Bill Brown Playground, New York, NY"
3602,"Central Park, New York, NY"
3603,"McCarren Park, New York, NY"
3604,"James J Walker Park, New York, NY"
3606,"EAST   42 STREET between LEXINGTON AVENUE and PARK AVENUE, New York, NY"
3608,"Inwood Hill Park, New York, NY"
3609,"Kaiser Park, New York, NY"
3610,"Madison Square Park, New York, NY"
3611,"Bowling Green, New York, NY"
3612,"Bill Brown Playground, New York, NY"
3613,"Baisley Pond Park, New York, NY"
3614,"Space Time Playground, New York, NY"
3615,"McCarren Park, New York, NY"
3617,"St. Michael's Playground, New York, NY"
3618,"Madison Square Park, New York, NY"
3619,"Marine Park, New York, NY"
3620,"James J Walker Park, New York, NY"
3621,"Fort Tryon Park, New York, NY"
3623,"Fairview Park, New York, NY"
3624,"Ferry Point Park, New York, NY"
3625,"William Sheridan Playground (PS 84), New York, NY"
3626,"Highbridge Park, New York, NY"
3627,"WEST   28 STREET between 10 AVENUE and 11 AVENUE, New York, NY"
3628,"James J Walker Park, New York, NY"
3629,"Carl Schurz Park, New York, NY"
3630,"Ambrosini Field, New York, NY"
3632,"Mapes Park, New York, NY"
3633,"Central Park, New York, NY"
3634,"Space Time Playground, New York, NY"
3635,"Pontiac Playground, New York, NY"
3636,"Central Park, New York, NY"
3637,"Corporal John A. Seravalli Playground, New York, NY"
3638,"Fort Tryon Park, New York, NY"
3639,"James J Walker Park, New York, NY"
3640,"James J Walker Park, New York, NY"
3643,"St. Michael's Playground, New York, NY"
3644,"Franz Sigel Park, New York, NY"
3645,"Bush Terminal Park, New York, NY"
3646,"Broadhurst Theatre, New York, NY"
3647,"College Point Fields, New York, NY"
3648,"Crotona Park, New York, NY"
3649,"Union Square Park, New York, NY"
3650,"Marcus Garvey Park, New York, NY"
3651,"Central Park, New York, NY"
3652,"Randall's Island Park, New York, NY"
3653,"Seth Low Playground, New York, NY"
3655,"Chelsea Park, New York, NY"
3658,"WEST   34 STREET between 7 AVENUE and BROADWAY, New York, NY"
3659,"20 AVENUE between BAY RIDGE PARKWAY and 73 STREET, New York, NY"
3662,"Central Park, New York, NY"
3663,"Soundview Park, New York, NY"
3664,"Pier 42, New York, NY"
3665,"Fairview Park, New York, NY"
3666,"Blood Root Valley, New York, NY"
3668,"Randall's Island Park, New York, NY"
3669,"Central Park, New York, NY"
3670,"Carl Schurz Park, New York, NY"
3671,"Pelham Bay Park, New York, NY"
3672,"Dyker Beach Park, New York, NY"
3673,"Madison Square Park, New York, NY"
3674,"Robert Moses Playground, New York, NY"
3675,"Sunset Park, New York, NY"
3676,"Big Bush Park, New York, NY"
3677,"Astoria Park, New York, NY"
3679,"Astoria Park, New York, NY"
3680,"Pontiac Playground, New York, NY"
3683,"Robert Moses Playground, New York, NY"
3684,"Markham Playground, New York, NY"
3686,"Bush Terminal Park, New York, NY"
3687,"Central Park, New York, NY"
3688,"BENNETT STREET between PARK AVENUE and HEBERTON AVENUE, New York, NY"
3689,"Carl Schurz Park, New York, NY"
3690,"Quarry Ballfields, New York, NY"
3691,"Markham Playground, New York, NY"
3692,"Madison Square Park, New York, NY"
3693,"Bronx Park, New York, NY"
3694,"Forest Park, New York, NY"
3695,"Union Square Park, New York, NY"
3696,"McCarren Park, New York, NY"
3697,"Central Park, New York, NY"
3698,"P.O. Serrano Playground, New York, NY"
3699,"Helen Marshall Playground, New York, NY"
3700,"Central Park, New York, NY"
3701,"McCarren Park, New York, NY"
3702,"Fairview Park, New York, NY"
3703,"Fort Greene Park, New York, NY"
3704,"Central Park, New York, NY"
3706,"Highland Park, New York, NY"
3707,"Lou Gehrig Plaza, New York, NY"
3708,"Torsney Playground, New York, NY"
3709,"WEST   58 STREET between BROADWAY and 9 AVENUE, New York, NY"
3710,"Madison Square Park, New York, NY"
3711,"Bowling Green, New York, NY"
3712,"260 PARKSIDE AVENUE, New York, NY"
3713,"Central Park, New York, NY"
3714,"Central Park, New York, NY"
3715,"WALL STREET between WILLIAM STREET and HANOVER STREET, New York, NY"
3716,"Scarangella Park, New York, NY"
3717,"St. Michael's Playground, New York, NY"
3718,"Gen. Douglas MacArthur Park, New York, NY"
3719,"Marcus Garvey Park, New York, NY"
3720,"Randall's Island Park, New York, NY"
3721,"Bush Terminal Park, New York, NY"
3722,"Carl Schurz Park, New York, NY"
3724,"Fairview Park, New York, NY"
3725,"Calvert Vaux Park, New York, NY"
3726,"Central Park, New York, NY"
3727,"Central Park, New York, NY"
3729,"De Witt Clinton Park, New York, NY"
3730,"Central Park, New York, NY"
3731,"Bowling Green, New York, NY"
3732,"Asser Levy Playground, New York, NY"
3733,"Madison Square Park, New York, NY"
3734,"Helen Marshall Playground, New York, NY"
3735,"Coffey Park, New York, NY"
3736,"Randall's Island Park, New York, NY"
3737,"Inwood Hill Park, New York, NY"
3738,"Newtown Barge Playground, New York, NY"
3739,"Cunningham Park, New York, NY"
3740,"Fort Tryon Park, New York, NY"
3741,"Randall's Island Park, New York, NY"
3742,"Forest Park, New York, NY"
3744,"Parade Ground, New York, NY"
3746,"McCarren Park, New York, NY"
3747,"Calvert Vaux Park, New York, NY"
3748,"Prospect Park, New York, NY"
3749,"William Sheridan Playground (PS 84), New York, NY"
3750,"Bush Terminal Park, New York, NY"
3751,"Bush Terminal Park, New York, NY"
3752,"Bush Terminal Park, New York, NY"
3754,"Riverside Park, New York, NY"
3755,"Riverside Park, New York, NY"
3756,"Central Park, New York, NY"
3757,"Fairview Park, New York, NY"
3758,"Central Park, New York, NY"
3759,"Robert Moses Playground, New York, NY"
3760,"William Sheridan Playground (PS 84), New York, NY"
3761,"McCarren Park, New York, NY"
3762,"Carl Schurz Park, New York, NY"
3763,"Bushwick Inlet Park, New York, NY"
3764,"33rd Street Plaza, New York, NY"
3765,"Carl Schurz Park, New York, NY"
3766,"Central Park, New York, NY"
3767,"Kennedy Playground /Raymond O'Connor, New York, NY"
3768,"Forest Park, New York, NY"
3769,"St. Michael's Playground, New York, NY"
3770,"Park Of The Americas / Linden Park, New York, NY"
3771,"Kissena Park, New York, NY"
3773,"Fairview Park, New York, NY"
3774,"Frederick Johnson Playground, New York, NY"
3775,"Frank Principe Park / Maurice Park, New York, NY"
3776,"Madison Square Park, New York, NY"
3778,"Macneil Park, New York, NY"
3780,"James J Walker Park, New York, NY"
3781,"WALL STREET between WILLIAM STREET and HANOVER STREET, New York, NY"
3782,"Crotona Park, New York, NY"
3783,"Madison Square Park, New York, NY"
3784,"Dyker Beach Park, New York, NY"
3785,"De Witt Clinton Park, New York, NY"
3786,"Central Park, New York, NY"
3787,"Marcus Garvey Park, New York, NY"
3788,"Blood Root Valley, New York, NY"
3789,"Marine Park, New York, NY"
3790,"Kaiser Park, New York, NY"
3791,"Astoria Park, New York, NY"
3792,"Flushing Meadows Corona Park, New York, NY"
3793,"Central Park, New York, NY"
3794,"Playground Ninety, New York, NY"
3795,"Central Park, New York, NY"
3796,"Frank Principe Park / Maurice Park, New York, NY"
3797,"College Point Fields, New York, NY"
3798,"Frank Principe Park / Maurice Park, New York, NY"
3799,"Williamsbridge Oval, New York, NY"
3800,"ISHAM STREET between SEAMAN AVENUE and COOPER STREET, New York, NY"
3802,"Ericsson Playground (JHS 126), New York, NY"
3803,"East River Park, New York, NY"
3804,"McCarren Park, New York, NY"
3805,"Carl Schurz Park, New York, NY"
3806,"Sunset Park, New York, NY"
3807,"Bowling Green, New York, NY"
3808,"McCarren Park, New York, NY"
3809,"Flushing Meadows Corona Park, New York, NY"
3810,"Madison Square Park, New York, NY"
3811,"Madison Square Park, New York, NY"
3812,"Freshkills Park, New York, NY"
3813,"West Playground, New York, NY"
3814,"Fairview Park, New York, NY"
3815,"Columbus Park, New York, NY"
3816,"Bushwick Inlet Park, New York, NY"
3817,"Sunset Park, New York, NY"
3818,"LaTourette Park & Golf Course, New York, NY"
3819,"Bush Terminal Park, New York, NY"
3820,"Williamsbridge Oval, New York, NY"
3821,"Sperandeo Brothers Playground (IS 302), New York, NY"
3823,"Kissena Park, New York, NY"
3824,"Sperandeo Brothers Playground (IS 302), New York, NY"
3826,"EAST  125 STREET between PARK AVENUE and MADISON AVENUE, New York, NY"
3827,"Central Park, New York, NY"
3828,"Prospect Park, New York, NY"
3829,"John J Carty Park, New York, NY"
3830,"Stop & Go Playground, New York, NY"
3831,"WASHINGTON AVENUE between EAST  183 STREET and EAST  184 STREET, New York, NY"
3832,"James J Walker Park, New York, NY"
3833,"College Point Fields, New York, NY"
3834,"St Catherine's Park, New York, NY"
3836,"Astoria Park, New York, NY"
3837,"Central Park, New York, NY"
3838,"McCarren Park, New York, NY"
3839,"Randall's Island Park, New York, NY"
3840,"Union Square Park, New York, NY"
3841,"Astoria Park, New York, NY"
3843,"Seth Low Playground, New York, NY"
3844,"Bush Terminal Park, New York, NY"
3845,"College Point Fields, New York, NY"
3846,"Carl Schurz Park, New York, NY"
3847,"Madison Square Park, New York, NY"
3848,"Harlem River Park, New York, NY"
3849,"Peter's Field, New York, NY"
3850,"John Paul Jones Park (Cannonball Park), New York, NY"
3851,"Fort Tryon Park, New York, NY"
3852,"Joseph Austin Playground, New York, NY"
3853,"Stop & Go Playground, New York, NY"
3854,"GREENWICH AVENUE between CHRISTOPHER STREET and 7 AVENUE, New York, NY"
3856,"Sperandeo Brothers Playground (IS 302), New York, NY"
3858,"34 AVENUE between 93 STREET and 94 STREET, New York, NY"
3860,"St. Michael's Playground, New York, NY"
3861,"EAST   38 STREET between 5 AVENUE and MADISON AVENUE, New York, NY"
3862,"Central Park, New York, NY"
3863,"Robert Moses Playground, New York, NY"
3864,"Freshkills Park, New York, NY"
3865,"Red Hook Recreation Area, New York, NY"
3866,"Carl Schurz Park, New York, NY"
3867,"Central Park, New York, NY"
3868,"St. Vartan Park, New York, NY"
3869,"Bush Terminal Park, New York, NY"
3870,"John Paul Jones Park (Cannonball Park), New York, NY"
3871,"Calvert Vaux Park, New York, NY"
3872,"Bush Terminal Park, New York, NY"
3873,"Pelham Bay Park, New York, NY"
3874,"Bush Terminal Park, New York, NY"
3875,"Addabbo Park, New York, NY"
3876,"Joseph Austin Playground, New York, NY"
3877,"Corporal John A. Seravalli Playground, New York, NY"
3878,"Cunningham Park, New York, NY"
3879,"East River Park, New York, NY"
3881,"Parade Ground, New York, NY"
3882,"Prospect Park, New York, NY"
3883,"Central Park, New York, NY"
3884,"Central Park, New York, NY"
3885,"Astoria Park, New York, NY"
3886,"Calvert Vaux Park, New York, NY"
3887,"Central Park, New York, NY"
3888,"Randall's Island Park, New York, NY"
3889,"Space Time Playground, New York, NY"
3890,"Coffey Park, New York, NY"
3891,"Sara D. Roosevelt Park, New York, NY"
3892,"St. Michael's Playground, New York, NY"
3893,"Stop & Go Playground, New York, NY"
3894,"Bush Terminal Park, New York, NY"
3895,"De Witt Clinton Park, New York, NY"
3896,"McCarren Park, New York, NY"
3897,"Harlem River Park, New York, NY"
3898,"Randall's Island Park, New York, NY"
3899,"NOSTRAND AVENUE between CARROLL STREET and CROWN STREET, New York, NY"
3900,"Ambrosini Field, New York, NY"
3901,"Detective Keith L Williams Park, New York, NY"
3902,"Central Park, New York, NY"
3903,"Park Of The Americas / Linden Park, New York, NY"
3905,"Madison Square Park, New York, NY"
3906,"Fairview Park, New York, NY"
3907,"Calvert Vaux Park, New York, NY"
3909,"Union Square Park, New York, NY"
3910,"Central Park, New York, NY"
3911,"Marine Park, New York, NY"
3912,"Central Park, New York, NY"
3913,"Central Park, New York, NY"
3914,"268 EAST BROADWAY, New York, NY"
3915,"EAST   16 STREET between GRAVESEND NECK ROAD and AVENUE V, New York, NY"
3916,"Booker T. Washington Playground, New York, NY"
3917,"Central Park, New York, NY"
3918,"Madison Square Park, New York, NY"
3919,"Forest Park, New York, NY"
3920,"Central Park, New York, NY"
3921,"Madison Square Park, New York, NY"
3922,"Central Park, New York, NY"
3923,"William Sheridan Playground (PS 84), New York, NY"
3924,"Calvert Vaux Park, New York, NY"
3925,"Madison Square Park, New York, NY"
3927,"Central Park, New York, NY"
3928,"Seth Low Playground, New York, NY"
3929,"Freshkills Park, New York, NY"
3931,"Carl Schurz Park, New York, NY"
3932,"Corporal John A. Seravalli Playground, New York, NY"
3933,"Ferry Point Park, New York, NY"
3934,"Randall's Island Park, New York, NY"
3935,"Frank Principe Park / Maurice Park, New York, NY"
3936,"Kaiser Park, New York, NY"
3937,"Madison Square Park, New York, NY"
3938,"Pier 42, New York, NY"
3939,"Stop & Go Playground, New York, NY"
3940,"Bushwick Playground, New York, NY"
3941,"Newtown Barge Playground, New York, NY"
3942,"Bush Terminal Park, New York, NY"
3943,"Parade Ground, New York, NY"
3944,"Parade Ground, New York, NY"
3945,"Madison Square Park, New York, NY"
3946,"James J Walker Park, New York, NY"
3947,"Seton Park, New York, NY"
3948,"Red Hook Recreation Area, New York, NY"
3949,"Madison Square Park, New York, NY"
3950,"Madison Square Park, New York, NY"
3952,"Randall's Island Park, New York, NY"
3953,"Seth Low Playground, New York, NY"
3954,"Central Park, New York, NY"
3955,"Central Park, New York, NY"
3956,"Flushing Meadows Corona Park, New York, NY"
3957,"Central Park, New York, NY"
3958,"Freshkills Park, New York, NY"
3959,"Prospect Park, New York, NY"
3960,"Frank Principe Park / Maurice Park, New York, NY"
3962,"Helen Marshall Playground, New York, NY"
3963,"William Sheridan Playground (PS 84), New York, NY"
3964,"Randall's Island Park, New York, NY"
3965,"LANE AVENUE between FRISBY AVENUE and WESTCHESTER AVENUE, New York, NY"
3967,"College Point Fields, New York, NY"
3968,"Union Square Park, New York, NY"
3969,"Parade Ground, New York, NY"
3970,"Bush Terminal Park, New York, NY"
3971,"Riverside Park, New York, NY"
3973,"Fordham Plaza, New York, NY"
3974,"Damrosch Park, New York, NY"
3976,"Prospect Park, New York, NY"
3977,"Randall's Island Park, New York, NY"
3978,"Randall's Island Park, New York, NY"
3980,"McCarren Park, New York, NY"
3983,"Carl Schurz Park, New York, NY"
3984,"Bloomingdale Park, New York, NY"
3985,"Bill Brown Playground, New York, NY"
3986,"Cunningham Park, New York, NY"
3987,"Parade Ground, New York, NY"
3989,"Bushwick Inlet Park, New York, NY"
3990,"St. Michael's Playground, New York, NY"
3991,"Bush Terminal Park, New York, NY"
3992,"McLaughlin Park, New York, NY"
3993,"Chelsea Park, New York, NY"
3994,"Central Park, New York, NY"
3995,"Central Park, New York, NY"
3996,"Carl Schurz Park, New York, NY"
3997,"James J Walker Park, New York, NY"
3998,"Booker T. Washington Playground, New York, NY"
4000,"Sara D. Roosevelt Park, New York, NY"
4001,"College Point Fields, New York, NY"
4002,"Randall's Island Park, New York, NY"
4003,"Randall's Island Park, New York, NY"
4005,"Randall's Island Park, New York, NY"
4006,"Prospect Park, New York, NY"
4007,"Central Park, New York, NY"
4008,"Madison Square Park, New York, NY"
4009,"Harris Park, New York, NY"
4012,"Juniper Valley Park, New York, NY"
4013,"Central Park, New York, NY"
4014,"Central Park, New York, NY"
4015,"Highland Park, New York, NY"
4016,"Playground Twenty One, New York, NY"
4017,"Central Park, New York, NY"
4018,"Flushing Meadows Corona Park, New York, NY"
4019,"LaTourette Park & Golf Course, New York, NY"
4020,"Central Park, New York, NY"
4021,"St. Michael's Playground, New York, NY"
4022,"Bushwick Inlet Park, New York, NY"
4023,"Randall's Island Park, New York, NY"
4024,"Central Park, New York, NY"
4025,"Stuyvesant Square, New York, NY"
4026,"St Catherine's Park, New York, NY"
4027,"Randall's Island Park, New York, NY"
4028,"Madison Square Garden, New York, NY"
4029,"WEST   97 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE, New York, NY"
4030,"Bush Terminal Park, New York, NY"
4031,"Dean Playground, New York, NY"
4032,"Macombs Dam Park, New York, NY"
4033,"Prospect Park, New York, NY"
4035,"Central Park, New York, NY"
4036,"West Playground, New York, NY"
4037,"St. Michael's Playground, New York, NY"
4038,"Randall's Island Park, New York, NY"
4039,"Madison Square Park, New York, NY"
4040,"St Catherine's Park, New York, NY"
